Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
8/30/2017 12:08:09:114,717,303.441,473.655,473.366,473.128,459.505,1325.484,1529.1874,7.5889716,1443.2387,420.103,301.57,432.869,424.855,1295.775,5623.7047,1536.4724,1408.5816,270678.701625645,892.030746094447,5.16879277201497,8.01400000000001,0.947710073985078,247415.188040656,588.939350684608,4.19985692280326,889494.485469632,2949.54566259784,9.39889441487163,4839.7792164677,15.9496548471291,24506.2044621401,5.19515602449926,4448.88367380592,10.5899831084423,16194.0687356427,4.59393864967491,4350.26242406439,14.4253819148602,81124.0880738943,10.2821069250801
8/30/2017 12:08:09:986,718,303.421,473.677,473.419,473.156,459.533,1339.3141,1894.8609,7.7215136,1442.79,420.254,301.853,432.873,424.855,1300.6882,5389.0341,1491.996,1408.5816,262761.624277555,865.996830402492,5.09280866404707,8.01799999999997,0.934244286047505,309778.256255719,737.1214938007,4.69860294311388,855608.888167762,2834.52173133201,9.21380686035651,4838.2897232246,15.9457971703495,23791.0655949727,5.11879239450446,4494.79372618231,10.69542164068,20266.3362759383,5.13919177479937,4366.57215930388,14.465889553206,77957.1720890608,10.0794129907542
8/30/2017 12:08:10:853,719,303.411,473.698,473.468,473.223,459.527,1310.316,1830.4502,8.4446378,1443.9435,420.199,301.785,432.877,424.867,1315.3755,5178.7191,1447.5158,1410.3,255131.844244977,840.878690110038,5.01840702124154,8.00999999999999,0.919677235254271,292769.018912088,696.738971087717,4.56808588261799,831501.924928349,2755.27917202097,9.08410224039856,4842.11885283438,15.9589429942698,23100.8221355048,5.0439908136438,4398.53236221416,10.4677363873169,19160.6701637114,4.9970368183605,4415.32775125678,14.6307064673751,75768.3190290888,9.93690248728943
8/30/2017 12:08:11:719,720,303.376,473.701,473.462,473.254,459.61,1313.488,1829.6453,8.1578841,1443.2706,420.115,301.611,432.877,424.871,1293.3315,5838.8846,1576.0668,1408.9491,277660.141788227,915.234368533525,5.23558685898813,8.00600000000003,0.9589986439248,293348.700902858,698.258098146599,4.57306315865716,921787.686991051,3056.21375543681,9.56733700180786,4839.88511090597,15.9534212030812,25143.6575045924,5.26229020558277,4409.06205369419,10.4948931928024,19201.9320042129,5.00241439778937,4342.15104287541,14.3965274571399,84059.6624629711,10.4664890349328
8/30/2017 12:08:12:583,721,303.408,473.658,473.391,473.146,459.545,1321.4831,1874.0694,7.7452885,1443.4629,420.076,301.569,432.877,424.863,1294.9474,5678.9191,1548.2037,1408.4587,272787.761865482,899.079002087887,5.18917283970956,8.01400000000001,0.951446806393318,302300.202737532,719.632168316048,4.64252758740611,897653.98944837,2976.61228258995,9.44192059172525,4840.52346515301,15.9538425656311,24699.7980893276,5.21563595251282,4435.60238671814,10.5590473788508,19788.3875858545,5.07823045811841,4347.51514390396,14.4163197938248,81869.11382886,10.3292133211058
8/30/2017 12:08:13:448,722,303.431,473.661,473.385,473.128,459.527,1352.0477,1898.7447,7.3598752,1442.9183,420.17,301.769,432.881,424.863,1299.7303,5440.9969,1487.1064,1408.0903,261923.785957578,863.207074944808,5.08459896221329,8.01799999999997,0.932738266965637,313364.462923001,745.803991058384,4.72619417317553,863222.749897254,2860.54150657375,9.25599978302498,4838.71562468012,15.9466752727313,23714.4028568004,5.11053851286562,4537.06386471639,10.7981623264783,20502.9534871403,5.16910572671677,4363.39233853821,14.4593789903476,78673.4362624065,10.1256115307437
8/30/2017 12:08:14:312,723,303.447,473.723,473.437,473.189,459.548,1309.9505,1854.178,8.4734665,1443.9435,420.352,302.167,432.888,424.863,1310.723,5269.6634,1451.4237,1410.1772,255820.631016164,843.048805940294,5.02487852968306,8.02499999999998,0.922587671941964,296481.40786994,705.316991164406,4.59612024140574,843111.380004202,2790.21660209157,9.14151482950163,4842.11885283438,15.9570496753449,23160.4400808729,5.05049531377528,4397.31905760005,10.4610399322474,19396.6300994946,5.02771143881213,4399.88342918527,14.5610984296276,76732.0874584059,9.99990118434523
8/30/2017 12:08:15:179,724,303.434,473.723,473.456,473.217,459.564,1312.1435,1795.5455,8.2550131,1442.9183,420.151,301.598,432.884,424.871,1297.9709,5887.6022,1535.0056,1408.4587,270360.263541387,891.001876986057,5.16581106674928,8.01300000000003,0.947045182857409,287586.770395259,684.484317293685,4.52773457760607,932812.957679084,3092.90166937143,9.62459060708238,4838.71562468012,15.9465176106834,24477.9938328977,5.19216492844459,4404.5988852847,10.483371181515,18823.3699497989,4.95285815991912,4357.55187851615,14.4482121185026,85065.3254549627,10.5289117569748
8/30/2017 12:08:16:047,725,303.428,473.68,473.391,473.189,459.573,1320.1191,2040.7321,7.8136268,1443.527,420.164,301.549,432.884,424.867,1294.7455,5700.8423,1556.0233,1407.8447,274177.721340852,903.600595003928,5.20220500983271,8.017,0.954193348582839,328844.260242067,782.656915495061,4.84155558606699,900978.843618846,2987.83562080739,9.45970425919824,4840.73624990203,15.9534922614328,24824.0056751591,5.22873341116533,4431.07448659873,10.5460593639596,21521.681872538,5.29596743127356,4346.8449217382,14.4150533470122,82177.945877404,10.3486772510738
8/30/2017 12:08:16:913,726,303.476,473.69,473.383,473.148,459.5,1339.2293,1898.9814,7.3576546,1442.3736,420.232,301.64,432.881,424.871,1297.9905,5491.3465,1508.613,1408.7044,265611.433717298,875.2304423325,5.11988747718324,8.00999999999999,0.938274623779706,310432.23293579,738.71631131325,4.70368308631909,870044.603396705,2884.38072999836,9.29448865406747,4836.90745224973,15.9383524636206,24044.8057252001,5.1460168631642,4494.51222623354,10.6953116998076,20310.197985137,5.14475005381315,4357.61694218356,14.4464160661171,79330.2763022158,10.1677927486653
8/30/2017 12:08:17:785,727,303.476,473.724,473.466,473.206,459.574,1310.2964,1873.1697,8.523007,1444.2638,420.549,302.438,432.888,424.867,1308.1557,5246.9273,1447.0268,1409.4403,255102.230581737,840.601004961635,5.01757833323844,8.02099999999996,0.920788138157702,299597.25325733,712.39559066204,4.61912611920098,837829.485168208,2770.25203568404,9.1087514195723,4843.18211266447,15.9590284327738,23093.1418441857,5.04315226038655,4398.46729854676,10.4588699498673,19591.238286332,5.05287023850116,4391.36108462769,14.5198721213197,76184.7134258612,9.9641698291286
8/30/2017 12:08:18:650,728,303.408,473.746,473.476,473.262,459.586,1311.9346,1811.6953,8.2920728,1444.2318,420.199,301.649,432.884,424.871,1337.9604,5627.763,1484.6616,1410.5456,261731.223092156,862.63784439486,5.0829221997895,8.01300000000003,0.931849214372993,290127.235018408,690.451988268434,4.54742925241528,919115.764281642,3046.97103017627,9.55285908356696,4843.07588626871,15.9622550699675,23698.5471517861,5.10882974666296,4403.90542609486,10.4805233379776,18987.5148729544,4.97440642263807,4490.30001768404,14.8858442019832,83774.0032236858,10.4486898097867
8/30/2017 12:08:19:517,729,303.469,473.667,473.465,473.26,459.584,1317.156,1905.8486,7.9597601,1443.1425,420.147,301.62,432.888,424.871,1294.0287,5779.6058,1568.7324,1409.1947,276343.490289016,910.615220299325,5.22235825672439,8.017,0.957889876132223,306419.759561663,729.315595640723,4.67365832198676,912921.178571841,3026.72627336331,9.52107052713425,4839.45987336543,15.9471309206721,25016.7809623001,5.24899648363706,4421.23825430855,10.5230746722184,20055.3871317429,5.11237528590759,4344.4654504731,14.4037711374349,83248.1192077911,10.4158428095275
8/30/2017 12:08:20:389,730,303.514,473.646,473.366,473.152,459.538,1332.324,1853.7517,7.3699441,1441.7968,420.186,301.607,432.892,424.878,1297.3194,5526.2635,1511.0578,1408.5816,265935.484169457,876.188525634592,5.12268898909911,8.01400000000001,0.939256839072131,301475.878216194,717.481968024147,4.63558665814395,875124.125838676,2901.53784838772,9.32209080189882,4834.9927214661,15.9300484375222,24071.2239458957,5.14884307206126,4471.5895659003,10.6419289693143,19727.4939181457,5.07041096451428,4355.38917548991,14.44061038202,79802.6180718783,10.1980179396514
8/30/2017 12:08:21:253,731,303.491,473.711,473.446,473.214,459.581,1309.7808,1872.9804,8.5116365,1443.1425,420.51,302.173,432.9,424.886,1304.4936,5309.4515,1461.6881,1410.0544,257486.867274444,848.416813923458,5.04085078792745,8.01399999999995,0.92425161616841,299449.097131786,712.10933659553,4.61819799969476,845439.950611351,2797.86728334878,9.154039115117,4839.45987336543,15.9459749164405,23308.0417782595,5.06656318078155,4396.75572574502,10.4557697218735,19583.4517559825,5.05186600801268,4379.20446950505,14.4923751278408,76946.5628610772,10.0138668947707
8/30/2017 12:08:22:120,732,303.495,473.732,473.474,473.287,459.581,1310.6554,1826.472,8.3818124,1443.2706,420.303,301.707,432.896,424.89,1329.118,5192.5257,1450.9385,1410.1772,255615.935591053,842.241010860321,5.02247057600067,8.00600000000003,0.919962289092409,292208.399449687,695.232723653382,4.56314544530946,842429.079705844,2792.209261654,9.1447784965263,4839.88511090597,15.9471658871018,23138.3569514827,5.04808695410012,4399.65902592423,10.467826843787,19119.1926310254,4.99162528928991,4460.94700887478,14.7856927710487,76775.0897059744,10.0027028675115
8/30/2017 12:08:22:985,733,303.465,473.72,473.486,473.257,459.615,1315.7135,1853.8465,8.0153882,1442.5978,420.192,301.635,432.903,424.886,1293.8723,5774.7346,1570.1993,1408.8272,276497.494594091,911.134709419838,5.22384767367269,8.017,0.958163066393401,297732.509277639,708.563012331599,4.60668427001175,912041.499926594,3023.65938941633,9.51624560800902,4837.65170093505,15.9413826996031,25031.1479559489,5.25050350156938,4416.44976756203,10.5105517657691,19484.9496040398,5.03914488514477,4343.94626896381,14.4013336282719,83163.8795893255,10.4105715270395
8/30/2017 12:08:23:853,734,303.475,473.692,473.384,473.161,459.516,1326.9656,1529.0455,7.5340327,1443.2387,420.224,301.609,432.907,424.897,1296.1725,5587.1619,1525.7191,1409.5631,268784.304250078,885.68845621576,5.15038507708745,8.00999999999999,0.943863638031257,247668.759479502,589.373190202136,4.20140354086224,883985.649319494,2930.89944039964,9.36913869153332,4839.7792164677,15.9478679181735,24331.9666870345,5.17665444174718,4453.80195592975,10.5986377644536,16205.7993798679,4.5956022249361,4351.58195507426,14.4278915916775,80610.9661983509,10.2495374168473
8/30/2017 12:08:24:716,735,303.491,473.741,473.446,473.195,459.566,1309.6568,1872.9804,8.216001,1442.3095,420.5,302.071,432.888,424.905,1303.0274,5304.5804,1464.1328,1410.1772,257768.645519631,849.345270599889,5.04360823671695,7.983,0.921180026664365,299420.747588073,712.058852765929,4.61803429698708,843714.940902197,2793.10142616205,9.14623934606104,4836.69466750072,15.936863589038,23333.6847098362,5.06934946844436,4396.34409846144,10.4550394731544,19582.0840144446,5.05168958948037,4374.33730883417,14.4811561150662,76816.4568973205,10.0053972831246
8/30/2017 12:08:25:583,736,303.465,473.748,473.471,473.235,459.618,1311.1122,1837.886,8.396667,1444.328,420.299,301.659,432.903,424.905,1319.0375,5311.0773,1448.0047,1409.4403,255285.975938277,841.236966168347,5.01947601230479,7.99800000000005,0.918495052300804,294136.949189915,699.827858714665,4.57820064592157,855127.593298114,2834.74914820414,9.21417646999586,4843.39522937097,15.9603091933863,23110.6027254766,5.04505848095505,4401.17540772374,10.4715343308543,19245.4863451965,5.00808449009435,4427.48403442193,14.6771156651117,77951.2958384492,10.0790331009291
8/30/2017 12:08:26:452,737,303.459,473.751,473.505,473.275,459.64,1314.3691,1807.5751,8.1313911,1443.8474,420.222,301.584,432.896,424.905,1293.5269,5825.0779,1585.3532,1408.3359,279407.773226239,920.743076416381,5.25131946881179,7.99100000000004,0.960078200572421,290004.572954797,690.122299534049,4.54634343092925,919746.953078238,3049.72065188551,9.55716841655365,4841.7998416896,15.9553674192876,25294.8927953434,5.27809241841571,4411.98693111003,10.4991812211403,18978.0585457209,4.97316756980588,4342.79968780454,14.3999671328868,83880.9303065054,10.4553559090421
8/30/2017 12:08:27:316,738,303.507,473.671,473.366,473.192,459.572,1324.6812,1230.8623,7.590618,1443.2706,420.235,301.584,432.896,424.905,1295.788,5615.582,1533.5424,1410.1772,270168.498075245,890.155739654258,5.16335763543675,7.99100000000004,0.943996482595193,199027.000638708,473.608815635793,3.76624959251573,888218.639016112,2945.17825553117,9.39193334202612,4839.88511090597,15.9465353711973,24454.6881248308,5.18969258741914,4446.21871910221,10.5803151072667,13022.910987655,4.11965870288084,4350.30557853767,14.4248553588309,81003.9581056545,10.2744911427705
8/30/2017 12:08:28:183,739,303.501,473.729,473.449,473.189,459.59,1341.4418,1888.9409,7.6749593,1442.9502,420.363,301.816,432.892,424.924,1300.825,5397.9634,1480.2647,1409.3175,260724.522515908,859.056551760648,5.07236019834705,7.96800000000002,0.924690614896564,309301.026058998,735.795077252275,4.69437357864468,857116.717629297,2839.86507550725,9.22248722440309,4838.82151911839,15.9433462134174,23600.3725996004,5.09823674299286,4501.85678562811,10.7094506072802,20229.5192686213,5.13452157518692,4367.02627714577,14.4691675628388,78104.0369326713,10.0889029121618
8/30/2017 12:08:29:051,740,303.472,473.741,473.501,473.244,459.612,1309.8852,1854.1306,8.4560467,1444.424,420.392,301.858,432.888,424.935,1314.6066,5194.9582,1439.6962,1411.7728,253838.042329993,836.446335510337,5.00516328647358,7.95299999999997,0.910722929500761,296459.049665536,705.196696572571,4.59572828148436,833621.719258052,2761.63533601247,9.09457427936922,4843.71390855826,15.960991157531,22978.9783177311,5.03067112251375,4397.1022893612,10.4595289381368,19393.3326657849,5.02728406432117,4412.77533014109,14.6187125408009,75943.6005872766,9.94838980545821
8/30/2017 12:08:29:920,741,303.481,473.777,473.512,473.288,459.646,1312.7505,1823.0619,8.1792476,1442.8862,420.246,301.606,432.896,424.939,1293.5726,5862.4336,1569.2214,1410.0544,276380.537655853,910.701288238319,5.22260504976144,7.95699999999999,0.950765864287795,292129.060984575,695.138230904221,4.56283533418019,925677.91028791,3069.16278286211,9.58758374661364,4838.60906632687,15.943696858541,25019.1903055352,5.24924924057062,4406.61386722933,10.4857960985455,19116.2553584269,4.99124184403596,4342.95139237599,14.3994197475381,84415.6421484711,10.4886276034717
8/30/2017 12:08:30:788,742,303.484,473.715,473.438,473.245,459.594,1320.9414,1938.7171,7.7761844,1443.4949,420.23,301.583,432.896,424.947,1294.9735,5688.6614,1553.5822,1407.3534,273741.502075413,901.996487707468,5.19758537926942,7.94900000000001,0.945259753787935,312600.125553127,743.878651103269,4.7200897469913,899212.05641832,2981.64039888959,9.44989190918655,4840.62969154877,15.9501973466436,24779.9426842327,5.22409080906547,4433.80417301236,10.5508987292967,20455.2077868558,5.16308351084005,4347.60178480801,14.4159378506348,82007.3891957054,10.3379325628355
8/30/2017 12:08:31:656,743,303.478,473.712,473.453,473.193,459.576,1349.1107,1905.8011,7.3048982,1442.3415,420.34,301.741,432.9,424.943,1299.4306,5418.2608,1489.5512,1409.8087,262249.513178734,864.146703150589,5.08736558293195,7.95699999999999,0.926145762376808,313845.795924621,746.647466157447,4.72886598819655,859417.416143008,2848.19569148047,9.23600419373657,4836.80089389648,15.937896301862,23740.3125619142,5.11332956771121,4527.31427333024,10.7706006407438,20526.6225487902,5.17208853093302,4362.39746195039,14.4574236247324,78334.0916948816,10.10375037487
8/30/2017 12:08:32:522,744,303.493,473.777,473.506,473.286,459.641,1309.9309,1853.9887,8.4934511,1444.4882,420.538,302.339,432.903,424.943,1309.5566,5257.4886,1450.4495,1410.7912,255745.362085584,842.673017452079,5.02375848659307,7.96000000000004,0.914911020501517,296446.703349076,704.922511994341,4.59483477167933,840414.948885892,2779.71068530984,9.1242884663773,4843.92702526476,15.9605889600906,23150.0282768689,5.04935995800565,4397.25399393265,10.4562583974163,19385.7849130899,5.02630567679562,4396.01147705971,14.540007994535,76443.9262751764,9.98110661004443
8/30/2017 12:08:33:385,745,303.493,473.767,473.543,473.344,459.684,1311.6605,1800.3291,8.2845307,1444.0396,420.282,301.633,432.926,424.943,1310.8598,5890.0408,1519.8553,1409.9316,267899.868745891,882.721739038103,5.14175193268823,7.983,0.939105291321836,288246.801568293,685.841414974452,4.5322208275514,942466.026170571,3124.54547801657,9.67370042408026,4842.43786397916,15.9556822199496,24250.3281871061,5.16796280179405,4402.99553062365,10.4762886124641,18860.7672490178,4.95777576001502,4400.33754702716,14.5883823952524,85926.1675140383,10.5820527671133
8/30/2017 12:08:34:255,746,303.447,473.767,473.515,473.313,459.644,1318.9704,2008.4795,7.845633,1442.726,420.247,301.532,432.915,424.951,1294.8693,5690.2872,1554.5601,1409.1947,273767.903807441,902.193476315275,5.198152903216,7.964,0.947146894731614,323365.444285448,769.465205665829,4.80057989582336,899396.672405706,2982.75696246404,9.45166113954974,4838.07727043308,15.9437307682497,24785.4876974634,5.22467527434613,4427.26129094832,10.5349027856197,21159.13627941,5.25117110659041,4347.25588510681,14.4172289677607,82038.1734547177,10.3398727278397
8/30/2017 12:08:35:123,747,303.468,473.753,473.442,473.201,459.581,1335.1893,1734.6383,7.3584203,1442.5658,420.299,301.665,432.926,424.958,1297.8667,5504.3341,1509.591,1408.8272,265819.04001037,875.937627724735,5.12195549171488,7.96799999999996,0.933731830529316,282711.145281023,672.642916783106,4.48839939852811,872019.16893158,2890.68724887401,9.30464401645073,4837.54547453929,15.9408750660343,24064.2015318097,5.14809196888371,4481.10114376844,10.6616983237372,18494.1902554004,4.90935980375653,4357.20597881495,14.4438565256657,79503.8120097293,10.1789077434271
8/30/2017 12:08:35:994,748,303.5,473.79,473.507,473.268,459.655,1309.1216,1853.6572,8.5248446,1444.1037,420.65,302.365,432.919,424.973,1307.1521,5235.5592,1453.3795,1410.6684,256193.771037781,844.131041310645,5.02810275413657,7.94599999999997,0.91409165329788,296210.579975062,704.173493343782,4.59239299148779,835372.847453619,2762.79611546845,9.09648540893859,4842.65064872817,15.9560153170615,23190.1455635032,5.05373314787929,4394.5674619923,10.4470877498925,19365.3194266201,5.02365185198632,4388.02955929056,14.5123594307892,75980.3169315749,9.95079438177665
8/30/2017 12:08:36:858,749,303.478,473.812,473.553,473.302,459.704,1311.1645,1817.6631,8.3163073,1444.1037,420.306,301.624,432.934,424.973,1338.9053,5376.8531,1476.842,1409.3175,260329.611919652,857.820375512071,5.06870933941728,7.96100000000001,0.92321329477414,290912.061817383,692.143490260389,4.55299609883147,878757.789087534,2913.42130960246,9.34116094958723,4842.65064872817,15.9571720148682,23566.221832782,5.09454672232076,4401.34902148932,10.471772997505,19034.1553691412,4.98051218436603,4493.43668397644,14.8974772696352,80101.5468394174,10.2171002176056
8/30/2017 12:08:37:728,750,303.431,473.814,473.538,473.293,459.688,1316.438,1843.0955,7.9823098,1443.591,420.274,301.576,432.942,424.981,1293.8006,5740.6306,1575.5778,1408.7044,277635.613534908,914.987636513434,5.23488109768845,7.96100000000001,0.953479772131387,296168.867229137,704.704233973876,4.59412332533323,906604.990423773,3006.22393832325,9.48876898225887,4840.94870269355,15.9540346988065,25136.8228918692,5.26157495244207,4418.85479955361,10.5142235768894,19378.7181605587,5.02538946689923,4343.7082554458,14.4033618571962,82684.3798202933,10.3805159132677
8/30/2017 12:08:38:592,751,303.483,473.753,473.458,473.188,459.621,1330.5227,1361.3883,7.4065445,1443.0144,420.262,301.618,432.945,424.989,1297.1629,5529.5089,1525.2301,1409.9316,268656.398093685,885.243648223078,5.14909160863346,7.95600000000002,0.937265068367189,221103.418745441,526.108519793465,3.96950977993091,875532.427433596,2902.78573372145,9.32409519586276,4839.03463582489,15.9449940715786,24319.7849022933,5.17535843502223,4465.61001569129,10.625776338787,14465.8075860414,4.34188727447006,4354.86966202313,14.4383613114043,79837.0473728256,10.2002175715393
8/30/2017 12:08:39:459,752,303.454,473.814,473.516,473.247,459.664,1309.6046,1854.0361,8.4771419,1442.5978,420.551,302.084,432.957,424.989,1304.0179,5255.05,1466.5776,1409.6859,258250.676858546,851.037313261799,5.04862960701772,7.96800000000002,0.920364531134743,296380.436548712,704.74315017373,4.59425017525454,836472.294530441,2769.00562270905,9.10670204949091,4837.65170093505,15.9419605638253,23380.1222629896,5.07439134631901,4396.17081665335,10.4533595607985,19380.9059920005,5.02567313877802,4377.62534774053,14.4914174459439,76153.1232493077,9.96210378131699
8/30/2017 12:08:40:322,753,303.439,473.846,473.576,473.356,459.693,1310.5183,1822.2096,8.3857941,1443.1425,420.369,301.635,432.957,425.004,1327.3782,5169.7896,1454.8464,1411.4053,256281.652632667,844.590354676448,5.02947052798383,7.95299999999997,0.915145794636075,291495.983859523,693.428830050559,4.55722169130698,837642.500953346,2777.00698179371,9.11984998783997,4839.45987336543,15.9487075602195,23202.9197786381,5.05512487236024,4399.20391220988,10.4651006906072,19069.6069433911,4.9851481888402,4455.17161252013,14.7700751322629,76358.1808099915,9.97550724591933
8/30/2017 12:08:41:190,754,303.439,473.846,473.558,473.362,459.693,1315.2893,1873.0748,8.0397755,1443.8153,420.24,301.61,432.949,425.0,1293.9701,5781.2316,1572.1551,1410.1772,277075.537260248,913.117751047978,5.22952931267047,7.94900000000001,0.951069242698329,300723.635880601,715.599742719877,4.62950222062585,913136.629606222,3027.54096219032,9.52235181047319,4841.69328333635,15.9560678862518,25085.413503317,5.25619175830348,4415.0416039032,10.5060003900228,19678.5245793419,5.0641139419492,4344.27092338586,14.4036037378928,83270.5690833842,10.4172471572463
8/30/2017 12:08:42:051,755,303.494,473.751,473.493,473.23,459.653,1325.4709,1442.1858,7.5716286,1442.694,420.344,301.593,432.961,425.004,1295.7164,5561.1743,1529.6308,1409.3175,269371.720936304,887.568521737839,5.1558485830127,7.95699999999999,0.938612969477557,233336.440250942,555.108292852858,4.07744457693543,879564.349548104,2916.39510714143,9.34592710482343,4837.97104403731,15.9409116622975,24383.7094587294,5.18215568632657,4448.84018737515,10.5838079938697,15263.8175986853,4.46004032860497,4350.06789697715,14.4236368117866,80212.3583502414,10.2241648815743
8/30/2017 12:08:42:922,756,303.452,473.834,473.527,473.276,459.64,1312.5612,1881.9789,8.0403498,1441.1561,420.519,301.991,432.964,425.015,1302.5453,5315.9484,1469.5114,1409.6859,258508.685507482,851.8931676426,5.05116757210312,7.94900000000001,0.91863145425019,301526.486781177,717.034157270367,4.6341397997851,845210.236756653,2798.79280096643,9.15555304038426,4832.86586984843,15.9262943392973,23403.8710913528,5.07696789960818,4405.9854717069,10.4774944097815,19718.4234040767,5.06924516712565,4372.7369417905,14.4796929106844,76973.3003610443,10.0156065599402
8/30/2017 12:08:43:786,757,303.442,473.855,473.629,473.362,459.742,1310.7663,1830.0713,8.4063913,1443.0785,420.39,301.648,432.964,425.027,1318.2361,5220.9459,1448.9826,1410.9141,255237.382422361,841.140588390404,5.01918847156381,7.93700000000001,0.911437561505692,292809.007695869,696.517537752726,4.56735992432115,840104.960664792,2785.05065727203,9.13304838286978,4839.24742057391,15.9478497392382,23108.1567795706,5.04479149815922,4400.02716677704,10.4665362324914,19154.5075694926,4.99623316205703,4424.82372712304,14.6688316419238,76585.1764186925,9.99032370649742
8/30/2017 12:08:44:653,758,303.458,473.834,473.601,473.353,459.702,1313.8926,1818.2787,8.1434125,1443.591,420.364,301.6,432.976,425.027,1293.4553,5833.2007,1581.9305,1408.3359,278755.035097019,918.595110680946,5.24519059273049,7.94900000000001,0.953917484074524,291616.083787813,693.72278260701,4.55818751863472,920978.516071692,3053.64229466741,9.56331123481691,4840.94870269355,15.9526151977985,25235.928536161,5.27193701795479,4410.40515368562,10.4918716961624,19077.146828265,4.98613362416845,4342.56200624402,14.3984151400664,83988.8452739258,10.4620792890053
8/30/2017 12:08:45:517,759,303.478,473.79,473.51,473.281,459.664,1323.4085,1811.4112,7.6215902,1443.4629,420.367,301.587,432.983,425.038,1295.775,5636.6923,1538.9172,1409.4403,271151.514935854,893.479971977717,5.17298977325962,7.94499999999999,0.940313258363022,292618.731850814,696.103004876249,4.56600058838821,891548.718256692,2956.190811463,9.40947603002042,4840.52346515301,15.9501626646841,24545.9796674802,5.19937035762796,4441.99389616821,10.5669424483088,19141.0779006219,4.99448136755655,4350.26242406439,14.4245687780454,81306.8557620291,10.2936828928054
8/30/2017 12:08:46:385,760,303.478,473.83,473.526,473.265,459.691,1347.7792,1902.9123,7.5864448,1442.9823,420.537,301.846,432.987,425.042,1300.5057,5326.5036,1492.9701,1411.2825,262968.221717833,866.514942492812,5.09433190934255,7.94500000000005,0.92601533094433,313060.791183556,744.431027908498,4.72184190391592,845562.35636924,2801.30383165336,9.15965922509543,4838.92807747164,15.9449056520461,23805.2673858258,5.12031996739101,4522.89425939403,10.7550447627534,20465.9069660941,5.16443362018367,4365.96633689054,14.4642179684029,77043.7090798828,10.020186231303
8/30/2017 12:08:47:251,761,303.455,473.886,473.606,473.345,459.738,1309.8591,1853.8939,8.4581906,1443.4949,420.485,301.943,432.995,425.046,1314.0267,5181.9706,1441.6483,1411.1597,254018.72595249,837.088615947965,5.00708457027056,7.94900000000001,0.910614291583719,296415.297119336,704.936673411264,4.59488092501037,831170.823798088,2752.74082789827,9.07991684042479,4840.62969154877,15.9517216442266,22996.7723904724,5.03261852861389,4397.01564845715,10.4570095210463,19386.1861633097,5.02635769418441,4410.85030867536,14.6082217791946,75699.3757780663,9.93238055592584
8/30/2017 12:08:48:118,762,303.462,473.922,473.64,473.404,459.778,1312.8288,1822.8726,8.1936426,1442.5978,420.372,301.652,432.995,425.053,1293.3771,5864.8661,1568.2435,1409.6859,276153.096402137,910.008819562704,5.22061911970033,7.94200000000001,0.948612691116294,292116.149834448,694.899160349519,4.56205064609095,925922.04444141,3069.50407900962,9.5881168096449,4837.65170093505,15.9415402947817,25000.2169472795,5.24725847319263,4406.87378994147,10.4832714594251,19109.6683017481,4.99038183183623,4342.30241548937,14.3950725189602,84425.1728234911,10.4892196790468
8/30/2017 12:08:48:984,763,303.449,473.845,473.559,473.349,459.738,1319.8515,1910.7269,7.7888184,1443.591,420.352,301.588,432.995,425.069,1294.6608,5651.312,1551.1374,1409.3175,273328.923348591,900.740893357998,5.19396655613642,7.92599999999999,0.941868462400759,307832.765261481,732.321400306128,4.6832794375528,893092.492613764,2961.29982828814,9.41760345172849,4840.94870269355,15.9530883367339,24745.4319646117,5.22045177829474,4430.18616836416,10.5392294276325,20137.589172649,5.12284174903811,4346.56375374691,14.4122569656184,81448.1607368826,10.3026238189071
8/30/2017 12:08:49:854,764,303.462,473.833,473.584,473.299,459.704,1347.0352,1905.8486,7.2999212,1442.9502,420.446,301.759,433.018,425.072,1299.222,5404.4603,1497.8597,1410.6684,263823.595251796,869.379346513884,5.10274502765542,7.94599999999997,0.927661359913486,313370.779243382,745.329434085192,4.7246902892298,857090.837417958,2840.31574010372,9.22321896402713,4838.82151911839,15.9453952030844,23883.9648752734,5.12877657990349,4520.42449569254,10.7514983985875,20490.7281708503,5.16756440303687,4361.70499863301,14.454266479651,78117.5093548946,10.0897730086654
8/30/2017 12:08:50:724,765,303.484,473.902,473.625,473.427,459.779,1309.8069,1854.178,8.493834,1444.7125,420.712,302.399,433.014,425.084,1308.7356,5214.4489,1455.8243,1411.2825,256732.913901338,845.952056455492,5.03352330972526,7.93000000000001,0.913234499839411,296448.906847825,704.636204452988,4.59390157020761,833012.44076606,2754.67987912017,9.08311425810994,4844.67160590757,15.9635157237534,23240.0741040722,5.0591705836034,4396.84236664907,10.4509554437455,19377.9316627732,5.02528748652678,4393.28610609341,14.5281105628438,75756.0901434993,9.93610055484091
